MECHANISM,SPECIATE_ID,SPECIES,MOLES
CB6R3_AE7,513,PAR,3
CB6R3_AE7,514,PAR,2
CB6R3_AE7,514,TOL,1
CB6R3_AE7,515,PAR,9
CB6R3_AE7,516,PAR,10
CB6R3_AE7,517,ALDX,1
CB6R3_AE7,517,PAR,3
CB6R3_AE7,518,IVOC,1
CB6R3_AE7,521,TERP,1
CB6R3_AE7,522,XYLMN,1
CB6R3_AE7,523,IVOC,1
CB6R3_AE7,524,XYLMN,1
CB6R3_AE7,527,IVOC,1
CB6R3_AE7,529,CH4,1
CB6R3_AE7,530,PAR,5
CB6R3_AE7,530,UNR,1
CB6R3_AE7,531,MEOH,1
CB6R3_AE7,532,KET,1
CB6R3_AE7,532,PAR,6
CB6R3_AE7,533,UNR,1
CB6R3_AE7,534,IVOC,1
CB6R3_AE7,535,UNR,1
CB6R3_AE7,536,KET,1
CB6R3_AE7,536,PAR,3
CB6R3_AE7,537,PAR,4
CB6R3_AE7,538,PAR,7
CB6R3_AE7,539,KET,1
CB6R3_AE7,539,PAR,5
CB6R3_AE7,540,PAR,1
CB6R3_AE7,541,OLE,1
CB6R3_AE7,541,PAR,2
CB6R3_AE7,541,UNR,1
CB6R3_AE7,542,KET,1
CB6R3_AE7,542,PAR,5
CB6R3_AE7,543,IVOC,1
CB6R3_AE7,544,KET,1
CB6R3_AE7,544,PAR,4
CB6R3_AE7,545,PAR,10
CB6R3_AE7,546,IVOC,1
CB6R3_AE7,547,OLE,1
CB6R3_AE7,547,TOL,1
CB6R3_AE7,548,PAR,4
CB6R3_AE7,548,UNR,1
CB6R3_AE7,550,PAR,7
CB6R3_AE7,551,PAR,6
CB6R3_AE7,552,PAR,11
CB6R3_AE7,553,IOLE,0.5
CB6R3_AE7,553,OLE,0.5
CB6R3_AE7,553,PAR,8
CB6R3_AE7,554,IVOC,1
CB6R3_AE7,555,NVOL,1
CB6R3_AE7,556,IVOC,1
CB6R3_AE7,557,IVOC,1
CB6R3_AE7,558,PAR,4
CB6R3_AE7,559,IVOC,1
CB6R3_AE7,560,IVOC,1
CB6R3_AE7,561,PAR,4.113
CB6R3_AE7,561,UNR,0.9997
CB6R3_AE7,562,NVOL,1
CB6R3_AE7,563,PAR,4.742
CB6R3_AE7,563,UNR,0.0963
CB6R3_AE7,564,IOLE,0.0016
CB6R3_AE7,564,OLE,0.11
CB6R3_AE7,564,PAR,5.3
CB6R3_AE7,564,TOL,0.098
CB6R3_AE7,564,UNR,1.52
CB6R3_AE7,564,XYLMN,0.074
CB6R3_AE7,566,IOLE,0.0016
CB6R3_AE7,566,OLE,0.11
CB6R3_AE7,566,PAR,5.3
CB6R3_AE7,566,TOL,0.098
CB6R3_AE7,566,UNR,1.52
CB6R3_AE7,566,XYLMN,0.074
CB6R3_AE7,567,IOLE,0.0016
CB6R3_AE7,567,OLE,0.11
CB6R3_AE7,567,PAR,5.3
CB6R3_AE7,567,TOL,0.098
CB6R3_AE7,567,UNR,1.52
CB6R3_AE7,567,XYLMN,0.074
CB6R3_AE7,568,PAR,4.113
CB6R3_AE7,568,UNR,0.9997
CB6R3_AE7,569,PAR,2
CB6R3_AE7,570,PAR,6.571
CB6R3_AE7,570,UNR,1
CB6R3_AE7,571,PAR,3.862
CB6R3_AE7,571,UNR,0.3842
CB6R3_AE7,572,ETHA,0.0674
CB6R3_AE7,572,PAR,1.399
CB6R3_AE7,572,UNR,1.399
CB6R3_AE7,573,IOLE,0.0016
CB6R3_AE7,573,OLE,0.11
CB6R3_AE7,573,PAR,5.3
CB6R3_AE7,573,TOL,0.098
CB6R3_AE7,573,UNR,1.52
CB6R3_AE7,573,XYLMN,0.074
CB6R3_AE7,574,ETOH,0.0566
CB6R3_AE7,574,MEOH,0.0127
CB6R3_AE7,574,OLE,0.0001
CB6R3_AE7,574,PAR,6.392
CB6R3_AE7,574,TOL,0.0592
CB6R3_AE7,574,UNR,0.0382
CB6R3_AE7,574,XYLMN,0.0858
CB6R3_AE7,575,IOLE,0.0016
CB6R3_AE7,575,OLE,0.11
CB6R3_AE7,575,PAR,5.3
CB6R3_AE7,575,TOL,0.098
CB6R3_AE7,575,UNR,1.52
CB6R3_AE7,575,XYLMN,0.074
CB6R3_AE7,576,PAR,3.862
CB6R3_AE7,576,UNR,0.3842
CB6R3_AE7,577,IOLE,0.0016
CB6R3_AE7,577,OLE,0.11
CB6R3_AE7,577,PAR,5.3
CB6R3_AE7,577,TOL,0.098
CB6R3_AE7,577,UNR,1.52
CB6R3_AE7,577,XYLMN,0.074
CB6R3_AE7,578,IOLE,0.0016
CB6R3_AE7,578,OLE,0.11
CB6R3_AE7,578,PAR,5.3
CB6R3_AE7,578,TOL,0.098
CB6R3_AE7,578,UNR,1.52
CB6R3_AE7,578,XYLMN,0.074
CB6R3_AE7,579,IOLE,0.0016
CB6R3_AE7,579,OLE,0.11
CB6R3_AE7,579,PAR,5.3
CB6R3_AE7,579,TOL,0.098
CB6R3_AE7,579,UNR,1.52
CB6R3_AE7,579,XYLMN,0.074
CB6R3_AE7,580,PAR,1
CB6R3_AE7,580,XYLMN,1
CB6R3_AE7,581,IOLE,0.0016
CB6R3_AE7,581,OLE,0.11
CB6R3_AE7,581,PAR,5.3
CB6R3_AE7,581,TOL,0.098
CB6R3_AE7,581,UNR,1.52
CB6R3_AE7,581,XYLMN,0.074
CB6R3_AE7,582,IOLE,0.0016
CB6R3_AE7,582,OLE,0.11
CB6R3_AE7,582,PAR,5.3
CB6R3_AE7,582,TOL,0.098
CB6R3_AE7,582,UNR,1.52
CB6R3_AE7,582,XYLMN,0.074
CB6R3_AE7,583,IOLE,0.0016
CB6R3_AE7,583,OLE,0.11
CB6R3_AE7,583,PAR,5.3
CB6R3_AE7,583,TOL,0.098
CB6R3_AE7,583,UNR,1.52
CB6R3_AE7,583,XYLMN,0.074
CB6R3_AE7,584,UNR,2
CB6R3_AE7,585,IVOC,1
CB6R3_AE7,587,IVOC,1
CB6R3_AE7,588,TERP,1
CB6R3_AE7,589,PAR,4
CB6R3_AE7,590,PAR,4
CB6R3_AE7,591,NVOL,1
CB6R3_AE7,592,PAR,4
CB6R3_AE7,593,PAR,5
CB6R3_AE7,593,UNR,1
CB6R3_AE7,594,OLE,1
CB6R3_AE7,594,PAR,4
CB6R3_AE7,594,UNR,1
CB6R3_AE7,595,PAR,4
CB6R3_AE7,596,PAR,3
CB6R3_AE7,596,TOL,1
CB6R3_AE7,597,PAR,9
CB6R3_AE7,598,PAR,10
CB6R3_AE7,599,IVOC,1
CB6R3_AE7,600,PAR,7
CB6R3_AE7,601,PAR,6
CB6R3_AE7,602,IVOC,1
CB6R3_AE7,603,PAR,9
CB6R3_AE7,604,PAR,8
CB6R3_AE7,605,PAR,5
CB6R3_AE7,606,IVOC,1
CB6R3_AE7,607,PAR,3
CB6R3_AE7,608,PAR,2
CB6R3_AE7,608,TOL,1
CB6R3_AE7,609,IVOC,1
CB6R3_AE7,610,PAR,11
CB6R3_AE7,611,NAPH,1
CB6R3_AE7,614,UNR,1
CB6R3_AE7,616,IOLE,1
CB6R3_AE7,616,OLE,1
CB6R3_AE7,616,PAR,3
CB6R3_AE7,617,NVOL,1
CB6R3_AE7,618,IVOC,1
CB6R3_AE7,619,PAR,1
CB6R3_AE7,619,UNR,5
CB6R3_AE7,620,XYLMN,1
CB6R3_AE7,621,PAR,9
CB6R3_AE7,622,PAR,8
CB6R3_AE7,623,IVOC,1
CB6R3_AE7,624,TERP,1
CB6R3_AE7,625,TERP,1
CB6R3_AE7,626,NVOL,1
CB6R3_AE7,627,NVOL,1
CB6R3_AE7,628,PAR,10
CB6R3_AE7,629,PAR,10.9
CB6R3_AE7,629,UNR,0.1006
CB6R3_AE7,630,IVOC,1
CB6R3_AE7,631,IVOC,1
CB6R3_AE7,632,IVOC,1
CB6R3_AE7,633,PAR,6.916
CB6R3_AE7,633,UNR,0.0842
CB6R3_AE7,634,PAR,7.928
CB6R3_AE7,634,UNR,0.0721
CB6R3_AE7,635,PAR,8.928
CB6R3_AE7,635,UNR,0.072
CB6R3_AE7,636,UNR,2
CB6R3_AE7,637,IVOC,1
CB6R3_AE7,638,IOLE,0.0016
CB6R3_AE7,638,OLE,0.11
CB6R3_AE7,638,PAR,5.3
CB6R3_AE7,638,TOL,0.098
CB6R3_AE7,638,UNR,1.52
CB6R3_AE7,638,XYLMN,0.074
CB6R3_AE7,639,UNR,2
CB6R3_AE7,640,IOLE,0.0016
CB6R3_AE7,640,OLE,0.11
CB6R3_AE7,640,PAR,5.3
CB6R3_AE7,640,TOL,0.098
CB6R3_AE7,640,UNR,1.52
CB6R3_AE7,640,XYLMN,0.074
CB6R3_AE7,641,IOLE,0.0016
CB6R3_AE7,641,OLE,0.11
CB6R3_AE7,641,PAR,5.3
CB6R3_AE7,641,TOL,0.098
CB6R3_AE7,641,UNR,1.52
CB6R3_AE7,641,XYLMN,0.074
CB6R3_AE7,642,UNR,2
CB6R3_AE7,643,KET,1
CB6R3_AE7,643,PAR,6
CB6R3_AE7,643,UNR,1
CB6R3_AE7,644,IVOC,1
CB6R3_AE7,645,IVOC,1
CB6R3_AE7,646,IVOC,1
CB6R3_AE7,647,PAR,1
CB6R3_AE7,647,UNR,5
CB6R3_AE7,648,XYLMN,1
CB6R3_AE7,650,NVOL,1
CB6R3_AE7,651,NVOL,1
CB6R3_AE7,652,UNR,7
CB6R3_AE7,653,PAR,10
CB6R3_AE7,654,IVOC,1
CB6R3_AE7,655,IVOC,1
CB6R3_AE7,656,IVOC,1
CB6R3_AE7,657,PAR,11
CB6R3_AE7,658,PAR,10
CB6R3_AE7,659,IOLE,0.0016
CB6R3_AE7,659,OLE,0.11
CB6R3_AE7,659,PAR,5.3
CB6R3_AE7,659,TOL,0.098
CB6R3_AE7,659,UNR,1.52
CB6R3_AE7,659,XYLMN,0.074
CB6R3_AE7,660,UNR,2
CB6R3_AE7,661,UNR,2
CB6R3_AE7,662,UNR,5.46
CB6R3_AE7,663,IVOC,1
CB6R3_AE7,664,IVOC,1
CB6R3_AE7,667,IVOC,1
CB6R3_AE7,668,NVOL,1
CB6R3_AE7,671,PRPA,1
CB6R3_AE7,672,OLE,1
CB6R3_AE7,672,PAR,7
CB6R3_AE7,673,ALDX,1
CB6R3_AE7,673,PAR,1
CB6R3_AE7,674,PAR,4
CB6R3_AE7,674,UNR,1
CB6R3_AE7,675,IOLE,1
CB6R3_AE7,675,PAR,6
CB6R3_AE7,676,PAR,9
CB6R3_AE7,677,PAR,8
CB6R3_AE7,678,OLE,1
CB6R3_AE7,678,PAR,1
CB6R3_AE7,679,IVOC,1
CB6R3_AE7,680,IVOC,1
CB6R3_AE7,681,IVOC,1
CB6R3_AE7,682,PAR,4
CB6R3_AE7,683,PAR,5
CB6R3_AE7,684,PAR,5
CB6R3_AE7,684,UNR,1
CB6R3_AE7,685,PAR,6
CB6R3_AE7,686,PAR,7
CB6R3_AE7,687,PAR,2
CB6R3_AE7,687,UNR,1
CB6R3_AE7,688,NVOL,1
CB6R3_AE7,690,IVOC,1
CB6R3_AE7,691,IOLE,0.0016
CB6R3_AE7,691,OLE,0.11
CB6R3_AE7,691,PAR,5.3
CB6R3_AE7,691,TOL,0.098
CB6R3_AE7,691,UNR,1.52
CB6R3_AE7,691,XYLMN,0.074
CB6R3_AE7,692,PAR,4
CB6R3_AE7,698,OLE,0.5
CB6R3_AE7,698,TOL,1
CB6R3_AE7,701,PAR,5
CB6R3_AE7,701,UNR,1
CB6R3_AE7,702,PAR,5
CB6R3_AE7,702,UNR,1
CB6R3_AE7,703,PAR,2
CB6R3_AE7,703,TOL,1
CB6R3_AE7,703,UNR,1
CB6R3_AE7,704,PAR,10
CB6R3_AE7,705,TERP,1
CB6R3_AE7,706,PAR,3
CB6R3_AE7,706,UNR,1
CB6R3_AE7,707,PAR,4
CB6R3_AE7,708,IVOC,1
CB6R3_AE7,709,PAR,7
CB6R3_AE7,709,UNR,2
CB6R3_AE7,710,KET,1
CB6R3_AE7,710,PAR,6
CB6R3_AE7,710,UNR,2
CB6R3_AE7,711,IVOC,1
CB6R3_AE7,713,IVOC,1
CB6R3_AE7,716,IVOC,1
CB6R3_AE7,717,TOL,1
CB6R3_AE7,718,IVOC,1
CB6R3_AE7,719,IOLE,0.0016
CB6R3_AE7,719,OLE,0.11
CB6R3_AE7,719,PAR,5.3
CB6R3_AE7,719,TOL,0.098
CB6R3_AE7,719,UNR,1.52
CB6R3_AE7,719,XYLMN,0.074
CB6R3_AE7,720,PAR,9
CB6R3_AE7,721,PAR,9
CB6R3_AE7,722,PAR,9
CB6R3_AE7,723,UNR,2
CB6R3_AE7,724,PAR,8
CB6R3_AE7,725,PAR,7
CB6R3_AE7,726,PAR,8
CB6R3_AE7,727,PAR,7
CB6R3_AE7,728,IOLE,1
CB6R3_AE7,728,PAR,1
CB6R3_AE7,729,PAR,8
CB6R3_AE7,730,PAR,8
CB6R3_AE7,732,PAR,9
CB6R3_AE7,733,PAR,9
CB6R3_AE7,734,PAR,8
CB6R3_AE7,736,PAR,8
CB6R3_AE7,737,IOLE,1
CB6R3_AE7,738,PAR,8
CB6R3_AE7,739,IOLE,1
CB6R3_AE7,739,PAR,3
CB6R3_AE7,740,IOLE,1
CB6R3_AE7,740,PAR,2
CB6R3_AE7,741,IOLE,1
CB6R3_AE7,741,PAR,4
CB6R3_AE7,742,IOLE,1
CB6R3_AE7,742,PAR,1
CB6R3_AE7,743,IOLE,1
CB6R3_AE7,743,PAR,3
CB6R3_AE7,744,IOLE,1
CB6R3_AE7,744,PAR,2
CB6R3_AE7,745,IOLE,1
CB6R3_AE7,745,PAR,5
CB6R3_AE7,746,IOLE,1
CB6R3_AE7,746,PAR,4
CB6R3_AE7,747,UNR,2
CB6R3_AE7,748,UNR,1
CB6R3_AE7,749,UNR,2
CB6R3_AE7,750,NVOL,1
CB6R3_AE7,751,PAR,6
CB6R3_AE7,752,IVOC,1
CB6R3_AE7,753,NVOL,1
CB6R3_AE7,754,NVOL,1
CB6R3_AE7,755,PAR,1
CB6R3_AE7,755,XYLMN,1
CB6R3_AE7,756,PAR,8.5
CB6R3_AE7,756,UNR,0.5
CB6R3_AE7,757,IVOC,1
CB6R3_AE7,758,KET,1
CB6R3_AE7,758,PAR,7
CB6R3_AE7,759,OLE,1
CB6R3_AE7,759,PAR,6
CB6R3_AE7,759,UNR,1
CB6R3_AE7,760,PAR,11
CB6R3_AE7,761,TERP,1
CB6R3_AE7,763,IOLE,0.0016
CB6R3_AE7,763,OLE,0.11
CB6R3_AE7,763,PAR,5.3
CB6R3_AE7,763,TOL,0.098
CB6R3_AE7,763,UNR,1.52
CB6R3_AE7,763,XYLMN,0.074
CB6R3_AE7,766,IOLE,0.0016
CB6R3_AE7,766,OLE,0.11
CB6R3_AE7,766,PAR,5.3
CB6R3_AE7,766,TOL,0.098
CB6R3_AE7,766,UNR,1.52
CB6R3_AE7,766,XYLMN,0.074
CB6R3_AE7,768,OLE,1
CB6R3_AE7,768,PAR,1
CB6R3_AE7,768,UNR,1
CB6R3_AE7,769,PAR,2
CB6R3_AE7,770,OLE,1
CB6R3_AE7,770,PAR,2
CB6R3_AE7,771,OLE,1
CB6R3_AE7,771,PAR,3
CB6R3_AE7,772,IOLE,0.0016
CB6R3_AE7,772,OLE,0.11
CB6R3_AE7,772,PAR,5.3
CB6R3_AE7,772,TOL,0.098
CB6R3_AE7,772,UNR,1.52
CB6R3_AE7,772,XYLMN,0.074
CB6R3_AE7,773,UNR,8
CB6R3_AE7,774,IVOC,1
CB6R3_AE7,775,IVOC,1
CB6R3_AE7,776,IVOC,1
CB6R3_AE7,789,NVOL,1
CB6R3_AE7,790,NVOL,1
CB6R3_AE7,791,NVOL,1
CB6R3_AE7,792,NVOL,1
CB6R3_AE7,839,ALDX,1
CB6R3_AE7,840,ALDX,1
CB6R3_AE7,840,PAR,4
CB6R3_AE7,845,ALDX,1
CB6R3_AE7,845,PAR,3
CB6R3_AE7,846,IVOC,1
CB6R3_AE7,847,IVOC,1
CB6R3_AE7,848,NVOL,1
CB6R3_AE7,849,NVOL,1
CB6R3_AE7,850,NVOL,1
CB6R3_AE7,851,NVOL,1
CB6R3_AE7,852,NVOL,1
CB6R3_AE7,853,NVOL,1
CB6R3_AE7,854,NVOL,1
CB6R3_AE7,855,NVOL,1
CB6R3_AE7,856,NVOL,1
CB6R3_AE7,857,NVOL,1
CB6R3_AE7,858,NVOL,1
CB6R3_AE7,859,IVOC,1
CB6R3_AE7,860,IVOC,1
CB6R3_AE7,861,NVOL,1
CB6R3_AE7,862,NVOL,1
CB6R3_AE7,864,NVOL,1
CB6R3_AE7,865,NVOL,1
CB6R3_AE7,866,NVOL,1
CB6R3_AE7,867,NVOL,1
CB6R3_AE7,868,NVOL,1
CB6R3_AE7,869,NVOL,1
CB6R3_AE7,870,NVOL,1
CB6R3_AE7,871,IVOC,1
CB6R3_AE7,872,NVOL,1
CB6R3_AE7,873,IVOC,1
CB6R3_AE7,875,IVOC,1
CB6R3_AE7,876,NVOL,1
CB6R3_AE7,877,IVOC,1
CB6R3_AE7,878,IVOC,1
CB6R3_AE7,879,IVOC,1
CB6R3_AE7,880,IVOC,1
CB6R3_AE7,881,IVOC,1
CB6R3_AE7,882,NVOL,1
CB6R3_AE7,883,IVOC,1
CB6R3_AE7,884,NVOL,1
CB6R3_AE7,885,IVOC,1
CB6R3_AE7,886,NVOL,1
CB6R3_AE7,887,NVOL,1
CB6R3_AE7,888,IVOC,1
CB6R3_AE7,889,IVOC,1
CB6R3_AE7,890,IVOC,1
CB6R3_AE7,891,IVOC,1
CB6R3_AE7,892,NVOL,1
CB6R3_AE7,893,NVOL,1
CB6R3_AE7,894,NVOL,1
CB6R3_AE7,895,IVOC,1
CB6R3_AE7,896,NVOL,1
CB6R3_AE7,897,NVOL,1
CB6R3_AE7,898,IVOC,1
CB6R3_AE7,899,IVOC,1
CB6R3_AE7,901,NVOL,1
CB6R3_AE7,902,IVOC,1
CB6R3_AE7,903,NVOL,1
CB6R3_AE7,904,NVOL,1
CB6R3_AE7,905,NVOL,1
CB6R3_AE7,906,IVOC,1
CB6R3_AE7,907,IVOC,1
CB6R3_AE7,908,IVOC,1
CB6R3_AE7,909,NVOL,1
CB6R3_AE7,910,NVOL,1
CB6R3_AE7,911,NVOL,1
CB6R3_AE7,912,NVOL,1
CB6R3_AE7,913,NVOL,1
CB6R3_AE7,914,NVOL,1
CB6R3_AE7,915,NVOL,1
CB6R3_AE7,916,IVOC,1
CB6R3_AE7,917,NVOL,1
CB6R3_AE7,918,NVOL,1
CB6R3_AE7,919,IVOC,1
CB6R3_AE7,920,IVOC,1
CB6R3_AE7,921,IVOC,1
CB6R3_AE7,922,NVOL,1
CB6R3_AE7,923,NVOL,1
CB6R3_AE7,924,IVOC,1
CB6R3_AE7,925,NVOL,1
CB6R3_AE7,926,NVOL,1
CB6R3_AE7,927,NVOL,1
CB6R3_AE7,928,NVOL,1
CB6R3_AE7,929,NVOL,1
CB6R3_AE7,930,NVOL,1
CB6R3_AE7,931,NVOL,1
CB6R3_AE7,932,IVOC,1
CB6R3_AE7,933,NVOL,1
CB6R3_AE7,934,IVOC,1
CB6R3_AE7,935,IVOC,1
CB6R3_AE7,936,NVOL,1
CB6R3_AE7,937,IVOC,1
CB6R3_AE7,938,NVOL,1
CB6R3_AE7,939,NVOL,1
CB6R3_AE7,940,IVOC,1
CB6R3_AE7,941,IVOC,1
CB6R3_AE7,942,NVOL,1
CB6R3_AE7,943,NVOL,1
CB6R3_AE7,944,IVOC,1
CB6R3_AE7,945,IVOC,1
CB6R3_AE7,946,IVOC,1
CB6R3_AE7,947,IVOC,1
CB6R3_AE7,948,NVOL,1
CB6R3_AE7,949,NVOL,1
CB6R3_AE7,950,IVOC,1
CB6R3_AE7,951,NVOL,1
CB6R3_AE7,952,IVOC,1
CB6R3_AE7,953,NVOL,1
CB6R3_AE7,954,IVOC,1
CB6R3_AE7,955,NVOL,1
CB6R3_AE7,956,IVOC,1
CB6R3_AE7,957,IVOC,1
CB6R3_AE7,958,IVOC,1
CB6R3_AE7,959,IVOC,1
CB6R3_AE7,960,IVOC,1
CB6R3_AE7,961,IVOC,1
CB6R3_AE7,962,IVOC,1
CB6R3_AE7,963,NVOL,1
CB6R3_AE7,964,IVOC,1
CB6R3_AE7,965,NVOL,1
CB6R3_AE7,966,NVOL,1
CB6R3_AE7,967,IVOC,1
CB6R3_AE7,968,IVOC,1
CB6R3_AE7,969,IVOC,1
CB6R3_AE7,970,IVOC,1
CB6R3_AE7,971,NVOL,1
CB6R3_AE7,972,NVOL,1
CB6R3_AE7,973,NVOL,1
CB6R3_AE7,976,IVOC,1
CB6R3_AE7,977,TERP,1
CB6R3_AE7,979,IVOC,1
CB6R3_AE7,981,PAR,3
CB6R3_AE7,981,TOL,1
CB6R3_AE7,986,NVOL,1
CB6R3_AE7,988,NVOL,1
CB6R3_AE7,989,NVOL,1
CB6R3_AE7,990,NVOL,1
CB6R3_AE7,992,IVOC,1
CB6R3_AE7,993,NVOL,1
CB6R3_AE7,994,NVOL,1
CB6R3_AE7,996,OLE,1
CB6R3_AE7,996,PAR,8
CB6R3_AE7,997,IVOC,1
CB6R3_AE7,998,IVOC,1
CB6R3_AE7,999,NVOL,1
CB6R3_AE7,1000,NVOL,1
CB6R3_AE7,1001,IVOC,1
CB6R3_AE7,1002,IVOC,1
CB6R3_AE7,1003,IVOC,1
CB6R3_AE7,1004,NVOL,1
CB6R3_AE7,1005,NVOL,1
CB6R3_AE7,1006,NVOL,1
CB6R3_AE7,1007,IVOC,1
CB6R3_AE7,1008,NVOL,1
CB6R3_AE7,1010,NVOL,1
CB6R3_AE7,1011,NVOL,1
CB6R3_AE7,1012,IVOC,1
CB6R3_AE7,1013,TOL,1
CB6R3_AE7,1013,UNR,1
CB6R3_AE7,1014,OLE,2
CB6R3_AE7,1014,PAR,5
CB6R3_AE7,1015,IVOC,1
CB6R3_AE7,1016,IVOC,1
CB6R3_AE7,1017,NVOL,1
CB6R3_AE7,1018,ALDX,1
CB6R3_AE7,1018,PAR,5
CB6R3_AE7,1019,NVOL,1
CB6R3_AE7,1020,PAR,7
CB6R3_AE7,1020,UNR,1
CB6R3_AE7,1021,IVOC,1
CB6R3_AE7,1022,NVOL,1
CB6R3_AE7,1023,PAR,4
CB6R3_AE7,1023,TOL,1
CB6R3_AE7,1024,NVOL,1
CB6R3_AE7,1025,NVOL,1
CB6R3_AE7,1026,NVOL,1
CB6R3_AE7,1027,NVOL,1
CB6R3_AE7,1028,PAR,3
CB6R3_AE7,1028,XYLMN,1
CB6R3_AE7,1030,TERP,1
CB6R3_AE7,1036,OLE,1
CB6R3_AE7,1036,TOL,1
CB6R3_AE7,1042,IVOC,1
CB6R3_AE7,1043,IVOC,1
CB6R3_AE7,1044,IVOC,1
CB6R3_AE7,1045,IVOC,1
CB6R3_AE7,1047,IVOC,1
CB6R3_AE7,1048,IVOC,1
CB6R3_AE7,1049,IVOC,1
CB6R3_AE7,1051,IVOC,1
CB6R3_AE7,1056,IVOC,1
CB6R3_AE7,1057,ALDX,1
CB6R3_AE7,1057,PAR,7
CB6R3_AE7,1065,ALDX,1
CB6R3_AE7,1065,PAR,6
CB6R3_AE7,1066,NVOL,1
CB6R3_AE7,1079,IVOC,1
CB6R3_AE7,1081,PAR,4
CB6R3_AE7,1081,XYLMN,1
CB6R3_AE7,1082,OLE,1
CB6R3_AE7,1082,PAR,9
CB6R3_AE7,1083,APIN,1
CB6R3_AE7,1093,OLE,1
CB6R3_AE7,1093,PAR,2
CB6R3_AE7,1098,PAR,3
CB6R3_AE7,1098,XYLMN,1
CB6R3_AE7,1106,IVOC,1
CB6R3_AE7,1109,PAR,10
CB6R3_AE7,1118,IOLE,1
CB6R3_AE7,1118,PAR,2
CB6R3_AE7,1120,IVOC,1
CB6R3_AE7,1123,ALDX,1
CB6R3_AE7,1123,OLE,0.5
CB6R3_AE7,1123,PAR,4
CB6R3_AE7,1125,PAR,2
CB6R3_AE7,1125,XYLMN,1
CB6R3_AE7,1127,IVOC,1
CB6R3_AE7,1133,IVOC,1
CB6R3_AE7,1134,IVOC,1
CB6R3_AE7,1135,IVOC,1
CB6R3_AE7,1136,IVOC,1
CB6R3_AE7,1153,IOLE,0.5
CB6R3_AE7,1153,OLE,0.5
CB6R3_AE7,1153,PAR,3
CB6R3_AE7,1161,PAR,2
CB6R3_AE7,1161,XYLMN,1
CB6R3_AE7,1165,UNR,1
CB6R3_AE7,1167,IVOC,1
CB6R3_AE7,1168,NVOL,1
CB6R3_AE7,1169,NVOL,1
CB6R3_AE7,1170,NVOL,1
CB6R3_AE7,1171,NVOL,1
CB6R3_AE7,1172,NVOL,1
CB6R3_AE7,1173,NVOL,1
CB6R3_AE7,1174,NVOL,1
CB6R3_AE7,1183,NVOL,1
CB6R3_AE7,1194,IVOC,1
CB6R3_AE7,1253,NVOL,1
CB6R3_AE7,1254,IVOC,1
CB6R3_AE7,1255,IVOC,1
CB6R3_AE7,1256,NVOL,1
CB6R3_AE7,1257,NVOL,1
CB6R3_AE7,1265,IVOC,1
CB6R3_AE7,1266,NVOL,1
CB6R3_AE7,1267,IVOC,1
CB6R3_AE7,1268,IVOC,1
CB6R3_AE7,1269,NVOL,1
CB6R3_AE7,1270,NVOL,1
CB6R3_AE7,1275,NVOL,1
CB6R3_AE7,1280,NVOL,1
CB6R3_AE7,1281,NVOL,1
CB6R3_AE7,1288,NVOL,1
CB6R3_AE7,1289,IVOC,1
CB6R3_AE7,1290,IVOC,1
CB6R3_AE7,1293,NVOL,1
CB6R3_AE7,1296,NVOL,1
CB6R3_AE7,1298,IVOC,1
CB6R3_AE7,1301,NVOL,1
CB6R3_AE7,1302,NVOL,1
CB6R3_AE7,1312,NVOL,1
CB6R3_AE7,1313,IVOC,1
CB6R3_AE7,1314,NVOL,1
CB6R3_AE7,1315,NVOL,1
CB6R3_AE7,1316,IVOC,1
CB6R3_AE7,1317,IVOC,1
CB6R3_AE7,1320,IVOC,1
CB6R3_AE7,1321,NVOL,1
CB6R3_AE7,1325,IVOC,1
CB6R3_AE7,1326,NVOL,1
CB6R3_AE7,1328,IVOC,1
CB6R3_AE7,1330,IVOC,1
CB6R3_AE7,1352,IVOC,1
CB6R3_AE7,1357,NVOL,1
CB6R3_AE7,1387,NVOL,1
CB6R3_AE7,1390,NVOL,1
CB6R3_AE7,1391,NVOL,1
CB6R3_AE7,1392,NVOL,1
CB6R3_AE7,1393,NVOL,1
CB6R3_AE7,1396,NVOL,1
CB6R3_AE7,1397,NVOL,1
CB6R3_AE7,1398,NVOL,1
CB6R3_AE7,1402,NVOL,1
CB6R3_AE7,1407,NVOL,1
CB6R3_AE7,1408,NVOL,1
CB6R3_AE7,1409,NVOL,1
CB6R3_AE7,1410,NVOL,1
CB6R3_AE7,1411,NVOL,1
CB6R3_AE7,1413,NVOL,1
CB6R3_AE7,1415,NVOL,1
CB6R3_AE7,1416,NVOL,1
CB6R3_AE7,1418,NVOL,1
CB6R3_AE7,1423,NVOL,1
CB6R3_AE7,1437,IVOC,1
CB6R3_AE7,1438,IVOC,1
CB6R3_AE7,1460,IVOC,1
CB6R3_AE7,1461,IVOC,1
CB6R3_AE7,1462,IVOC,1
CB6R3_AE7,1463,KET,2
CB6R3_AE7,1463,PAR,2
CB6R3_AE7,1464,ALDX,1
CB6R3_AE7,1464,PAR,1
CB6R3_AE7,1465,IVOC,1
CB6R3_AE7,1466,IVOC,1
CB6R3_AE7,1467,IVOC,1
CB6R3_AE7,1468,IOLE,0.0016
CB6R3_AE7,1468,OLE,0.11
CB6R3_AE7,1468,PAR,5.3
CB6R3_AE7,1468,TOL,0.098
