PROFILE_CODE,SPECIES_ID,WEIGHT_PERCENT
96006,542,0.000562703
96006,193,0.00037577
96006,194,0.001419839
96006,199,0.003940349
96006,607,0.204039597
96006,2771,0.000305372
96006,245,0.003158843
96006,248,0.000623587
96006,464,0.00710823
96006,539,0.001052631
96006,281,0.600466127
96006,1902,0.337959148
96006,282,0.416964958
96006,283,1.291187369
96006,285,0.079353991
96006,1083,0.00117868
96006,302,0.69774433
96006,308,0.000165529
96006,533,0.007743709
96006,592,0.020859973
96006,332,0.001231954
96006,333,0.000104645
96006,443,2.23559E-05
96006,343,0.000429519
96006,535,0.029273884
96006,2693,7.46783E-05
96006,367,0.017215483
96006,371,0.006223031
96006,514,0.001386067
96006,385,0.002640376
96006,390,0.017348667
96006,400,0.000351035
96006,2735,0.000225937
96006,392,0.004637664
96006,599,0.004220987
96006,438,0.443259321
96006,442,0.274944954
96006,440,0.0009399
96006,75,0.000431422
96006,449,0.059386828
96006,452,2.127181164
96006,600,0.028022428
96006,2741,0.000235451
96006,601,0.025463389
96006,491,0.062182269
96006,2334,0.000224035
96006,508,0.02360214
96006,511,0.041953969
96006,522,0.057411897
96006,548,3.37717E-05
96006,550,0.00071967
96006,551,0.001950673
96006,401,0.006461336
96006,524,0.009352384
96006,611,0.099373476
96006,593,2.90151E-05
96006,981,0.001440292
96006,598,0.001812256
96006,603,0.002480622
96006,604,0.00507955
96006,605,0.009615898
96006,608,0.002484361
96006,81,3.09178E-05
96006,80,0.001100196
96006,620,0.0279839
96006,671,0.102473338
96006,678,1.251736311
96006,648,0.007413602
96006,698,0.135973917
96006,706,0.005481956
96006,703,0.000209289
96006,661,3.7577E-05
96006,707,0.002035815
96006,717,0.310195478
96006,723,0.000153637
96006,737,0.022822061
96006,742,0.009995473
96006,748,8.08618E-06
96006,610,0.001563963
96006,768,0.398378153
96006,769,0.000384332
96006,3465,0.551135561
96006,1762,0.168931447
96006,3473,0.420543712
96006,3533,0.027537984
96006,2499,0.22989597
96006,3461,0.440644915
96006,3534,0.322762198
96006,3449,0.322125356
96006,1820,0.816237015
96006,847,0.00435294
96006,2426,0.713766245
96006,3357,0.04345212
96006,3468,0.020431614
96006,3401,0.10401731
96006,2941,0.193989899
96006,3469,0.046278905
96006,3073,0.040290613
96006,3448,0.020736178
96006,3470,0.029731896
96006,2332,0.044383208
96006,935,0.191337213
96006,3040,0.044314198
96006,3309,0.002654946
96006,3455,1.054563072
96006,3462,0.181559814
96006,3438,0.031460968
96006,3535,1.166339478
96006,556,0.060797465
96006,3446,0.222470219
96006,3458,0.022040759
96006,315,0.049548807
96006,3453,1.12413283
96006,646,0.576553525
96006,3466,0.013992939
96006,947,1.219397099
96006,997,0.008766337
96006,3471,0.117286031
96006,3402,0.172380728
96006,3077,0.061914273
96006,3033,0.126148834
96006,2206,0.020101628
96006,3425,0.028939018
96006,3358,0.029854113
96006,716,0.631352395
96006,618,1.348994823
96006,663,1.320500495
96006,410,0.05572459
96006,3475,0.008893603
96006,3467,0.10085116
96006,3474,0.008016207
96006,3444,0.017344604
96006,3463,0.000956925
96006,3459,0.08837408
96006,3536,2.22649868
96006,3450,0.990442023
96006,2105,2.01426766
96006,3439,0.032351984
96006,992,0.035965809
96006,3464,0.001228404
96006,3359,0.01573582
96006,330,0.03177766
96006,3472,0.017327369
96006,1825,0.034430518
96006,3451,0.047315912
96006,486,0.03639236
96006,301,0.158936607
96006,1757,1.979784182
96006,3370,1.8751
96006,485,0.070033652
96006,326,0.064277037
96006,3403,0.314161862
96006,3436,0.005977031
96006,3030,0.009993287
96006,1670,2.371033747
96006,3433,1.687754598
96006,547,0.045783442
96006,1903,1.393055338
96006,3443,0.006250695
96006,2758,0.033633077
96006,1018,0.05994202
96006,387,0.102847814
96006,3429,0.613467186
96006,1901,0.57848303
96006,3009,0.189101155
96006,3452,0.005719308
96006,3445,0.016352865
96006,3431,0.022058943
96006,588,0.305062198
96006,507,0.2232441
96006,1887,0.002060104
96006,280,17.45412029
96006,3020,0.433168193
96006,3437,0.043645423
96006,3427,0.00440982
96006,840,0.020957651
96006,3418,0.030636034
96006,3417,0.002431608
96006,3456,0.027018053
96006,3360,0.056060659
96006,3419,0.002500151
96006,3175,0.002252736
96006,3440,0.009561122
96006,3404,1.504087069
96006,2238,0.059950696
96006,3371,0.982352059
96006,3430,0.056100722
96006,3435,0.003300071
96006,466,1.368493225
96006,614,0.097595491
96006,2645,0.931425352
96006,3441,0.118260815
96006,2955,0.179145808
96006,3007,0.035798796
96006,2692,0.007862922
96006,3423,0.000787829
96006,541,0.66466371
96006,531,4.248808071
96006,3454,0.133644355
96006,3460,0.001593913
96006,3432,0.049316091
96006,3426,0.007344802
96006,3434,0.443385085
96006,2144,2.861949746
96006,2562,1.332049514
96006,2641,1.287755831
96006,3424,0.041698926
96006,839,0.501463121
96006,2160,3.578831216
96006,3422,0.016551383
96006,3420,0.098542711
96006,3421,0.059405735
96006,2999,0.462456917
96006,465,6.487432528
96006,48,0.064695925
96006,421,0.006129936
96006,498,1.280691219
96006,279,3.98857331
96006,2640,1.905292603
96006,2133,0.082257501
96006,2085,0.001367384
96006,770,0.170865201
96006,540,0.04964343
96006,2264,0.013885185
96006,2120,0.530184833
96006,42,0.275919339
96006,3008,0.004845644
96007,529,23.55326519
96007,2999,1.221593309
96007,465,3.588747149
96007,531,5.94238405
96007,498,0.495057869
96007,282,0.349750781
96007,452,2.362084988
96007,438,4.600827912
96007,1902,0.685984624
96007,279,2.612148348
96007,442,0.032102729
96007,280,3.103826983
96007,2154,0.074343161
96007,3006,0.10644589
96007,474,0.153755174
96007,109,0.032102729
96007,678,1.79099434
96007,671,1.355073076
96007,285,0.045619667
96007,3007,0.038861198
96007,283,0.797499366
96007,281,2.615527583
96007,673,0.483230548
96007,3008,0.003379235
96007,1903,0.157134409
96007,3000,0.028723494
96007,2160,0.116583594
96007,1825,0.076032779
96007,47,0.003379235
96007,770,0.011827321
96007,46,0.248373743
96007,33,0.006758469
96007,65,0.013516938
96007,737,0.189237138
96007,64,0.419025091
96007,497,0.288924559
96007,367,0.15037594
96007,491,0.116583594
96007,592,0.329475374
96007,3009,0.035481963
96007,2640,1.444622793
96007,188,0.136859001
96007,2562,0.327785757
96007,382,0.993494973
96007,3013,0.005068852
96007,313,0.08110163
96007,536,0.545746388
96007,2119,0.192616372
96007,707,0.001689617
96007,595,0.34468193
96007,3014,0.021965025
96007,1463,0.912393343
96007,2144,0.02534426
96007,3015,0.008448087
96007,3016,0.016896173
96007,3010,0.152065557
96007,3017,0.008448087
96007,511,0.631916871
96007,728,0.0878601
96007,2812,0.054067754
96007,391,0.118273211
96007,2220,0.011827321
96007,390,0.011827321
96007,108,0.109825125
96007,181,0.077722396
96007,742,0.067584692
96007,230,0.042240433
96007,371,0.035481963
96007,185,0.121652446
96007,127,0.001689617
96007,508,0.050688519
96007,605,0.160513644
96007,3018,0.013516938
96007,2642,0.099687421
96007,1999,0.797499366
96007,551,0.31933767
96007,3019,1.736926586
96007,3020,0.474782462
96007,3021,0.405508152
96007,2955,0.140238236
96007,2564,0.104756273
96007,544,0.121652446
96007,2724,0.101377038
96007,3022,0.047309284
96007,3023,0.028723494
96007,3024,0.072653544
96007,1670,0.113204359
96007,3025,0.038861198
96007,541,0.118273211
96007,3026,0.059136606
96007,302,1.356762693
96007,3027,0.008448087
96007,3011,0.032102729
96007,3012,0.032102729
96007,3028,0.013516938
96007,3001,0.006758469
96007,1118,0.020275408
96007,103,0.015206556
96007,388,0.052378136
96007,2641,1.091492777
96007,3029,0.006758469
96007,184,0.192616372
96007,78,0.199374842
96007,385,0.006758469
96007,177,0.219650249
96007,369,0.069274309
96007,601,0.103066655
96007,248,0.01858579
96007,663,0.253442595
96007,2643,0.060826223
96007,2645,0.327785757
96007,840,0.126721298
96007,2954,0.099687421
96007,542,0.038861198
96007,3002,0.023654642
96007,1757,5.530117428
96007,717,0.978288418
96007,3003,0.005068852
96007,3004,0.001689617
96007,1886,0.032102729
96007,76,0.15037594
96007,550,0.015206556
96007,600,0.072653544
96007,992,0.209512545
96007,301,0.919151812
96007,3030,0.121652446
96007,698,0.108135507
96007,449,0.18754752
96007,522,0.483230548
96007,620,0.121652446
96007,2815,0.096308186
96007,107,0.111514742
96007,604,0.060826223
96007,1013,0.452817437
96007,486,0.067584692
96007,485,0.021965025
96007,299,0.008448087
96007,2796,0.011827321
96007,3031,0.057446988
96007,2335,0.033792346
96007,2684,0.020275408
96007,1036,0.030413111
96007,89,0.113204359
96007,30,0.209512545
96007,80,0.033792346
96007,25,0.282166089
96007,514,0.010137704
96007,608,0.052378136
96007,44,0.042240433
96007,616,0.011827321
96007,106,0.042240433
96007,603,0.057446988
96007,1012,0.045619667
96007,3032,0.077722396
96007,3033,0.111514742
96007,611,1.08980316
96007,1001,0.023654642
96007,3035,0.02534426
96007,3036,0.008448087
96007,2084,0.013516938
96007,3037,0.050688519
96007,97,0.713018501
96007,316,0.011827321
96007,3,0.028723494
96007,84,0.030413111
96007,92,0.02534426
96007,596,0.042240433
96007,59,0.008448087
96007,53,0.030413111
96007,39,0.016896173
96007,588,1.385486187
96007,977,0.533919067
96007,392,4.472416998
96007,2201,0.097997803
96007,2698,0.050688519
96007,2712,0.005068852
96007,3038,0.016896173
96007,1083,4.477485849
96007,2023,0.609951846
96007,3039,0.01858579
96007,996,0.060826223
96007,598,0.045619667
96007,1567,0.462955141
96007,1082,0.076032779
96007,610,0.084480865
96007,3040,0.27540762
96008,529,4.023855303
96008,2297,2.848943206
96008,282,0.051988211
96008,2999,0.729659095
96008,452,0.767215078
96008,465,1.008646396
96008,438,0.7183923
96008,531,1.738305491
96008,109,0.022748195
96008,1902,0.396483876
96008,678,0.654547129
96008,498,0.145395305
96008,279,1.448587909
96008,671,0.42760169
96008,466,0.393264792
96008,442,0.26557445
96008,47,0.004850087
96008,770,0.009442647
96008,285,0.08101362
96008,46,0.157198614
96008,33,0.000194218
96008,170,0.00724294
96008,3007,0.01260808
96008,737,0.067064255
96008,64,0.166855867
96008,497,0.131982454
96008,367,0.05236377
96008,283,0.316543284
96008,281,0.745754516
96008,491,0.127690342
96008,592,0.256990225
96008,673,0.189389456
96008,280,4.007759882
96008,2154,0.026450142
96008,48,0.067064255
96008,2222,0.006545471
96008,3009,0.027308565
96008,2640,0.53651404
96008,511,0.042170004
96008,728,0.028703501
96008,2230,0.019046248
96008,391,0.031922585
96008,3008,0.002011928
96008,2220,0.006169911
96008,390,0.006384517
96008,108,0.044637968
96008,181,0.013734759
96008,742,0.017865918
96008,188,0.054724432
96008,2562,0.225872411
96008,382,0.265037936
96008,230,0.005526095
96008,371,0.026128234
96008,185,0.014432228
96008,3371,9.643464316
96008,1903,0.082086648
96008,127,0.002666475
96008,508,0.072965909
96008,605,0.113740977
96008,313,0.061162601
96008,536,0.226408925
96008,2119,0.049573897
96008,707,0.003417594
96008,3000,0.012822686
96008,595,0.633086568
96008,2160,0.148614389
96008,474,0.048500869
96008,302,0.314397228
96008,3027,0.008476922
96008,2171,0.03170798
96008,3538,0.011159492
96008,3018,0.007886756
96008,2642,0.038897268
96008,3001,0.002392853
96008,1118,0.004104332
96008,103,0.010408372
96008,388,0.02902541
96008,2641,0.28810804
96008,3029,0.014807788
96008,3014,0.107839322
96008,551,0.008101362
96008,3019,2.028023073
96008,184,0.062772143
96008,78,0.00611626
96008,2115,0.005150535
96008,369,0.002929367
96008,3020,0.106766294
96008,3021,0.012339823
96008,122,0.001266173
96008,601,0.059016544
96008,1463,0.372340744
96008,248,0.007618499
96008,2955,0.049359292
96008,2564,0.020924048
96008,544,0.051827256
96008,2724,0.034712458
96008,2144,0.024357737
96008,3015,0.008476922
96008,1825,0.144322277
96008,3434,0.001298364
96008,717,0.261818852
96008,3003,0.003648295
96008,3370,28.15411078
96008,3539,0.028145527
96008,2643,0.025859977
96008,1886,0.005579746
96008,2645,0.040936021
96008,3024,0.031547026
96008,1670,0.347124584
96008,3025,0.010140115
96008,76,0.047266887
96008,550,0.004597925
96008,840,0.085305732
96008,600,0.025806325
96008,541,0.040721416
96008,2954,0.028757153
96008,542,0.005188091
96008,3026,0.002253359
96008,3030,0.022801847
96008,992,0.054187918
96008,698,0.062772143
96008,449,0.05579746
96008,522,0.095499499
96008,620,0.054187918
96008,301,0.312787686
96008,3002,0.011374098
96008,1757,1.443222769
96008,2815,0.026986656
96008,107,0.046515767
96008,604,0.020924048
96008,486,0.02714761
96008,3459,0.487154749
96008,485,0.005472443
96008,299,0.000622356
96008,2796,0.00208704
96008,3031,0.01834878
96008,2335,0.010408372
96008,2684,0.004662307
96008,1036,0.007189288
96008,1556,0.023231058
96008,30,0.029776529
96008,80,0.006545471
96008,25,0.015612559
96008,514,0.003449785
96008,608,0.006652774
96008,44,0.011374098
96008,3536,15.77512233
96008,106,0.012339823
96008,611,0.437258943
96008,603,0.012071566
96008,2070,0.0009389
96008,1001,0.00345515
96008,410,0.003884362
96008,981,0.001030107
96008,2084,0.001126679
96008,3037,0.002805968
96008,1012,0.060733389
96008,97,0.031654328
96008,3,0.004050681
96008,100,0.002242629
96008,596,0.007028334
96008,59,0.000944265
96008,37,0.002446504
96008,588,0.372877258
96008,977,0.049091035
96008,392,0.045496391
96008,2201,0.019046248
96008,2698,0.012125217
96008,2712,0.0021085
96008,3038,0.003589279
96008,1083,0.044906225
96008,2023,0.04356494
96008,3039,0.000965725
96008,996,0.011696006
96008,598,0.014217622
96008,3472,0.122325201
96008,3535,6.75095617
96008,1082,0.019529111
96008,610,0.023016452
96008,3534,4.414437524
96008,3533,1.204554498
96008,3040,0.050915182
